synapse_from,synapse_to,synapse_type,neurotransmitter,receptor,g_max_ns,delay_ms,weight,note
15514582,6723364,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
15514582,14493841,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
15514582,17854345,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
15514582,17913199,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16347283,11003551,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16347283,11361875,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16347283,16347283,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16347283,16561284,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
16347283,17173922,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16356967,8826198,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
16356967,9051500,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16356967,9753418,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
16356967,10079731,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16356967,10198121,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
16356967,10319019,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16356967,12195879,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16356967,16356967,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16356967,17326218,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
16356967,20443420,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16356967,20443598,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16485518,6633635,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16485518,9422291,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16485518,11037238,chem,other,none,5.00,0.50,9,子图 MD 痛觉 内部化学连接
16490014,1690576,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16490014,5691934,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16490014,12325227,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16490014,16594752,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16490014,17360254,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
16490014,17729088,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
16490014,17729424,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16490014,21220994,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16541149,11003551,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
16541149,16541149,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16561284,16561284,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,2881070,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16594752,4664256,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16594752,5744058,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16594752,8805777,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,8821758,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,8939384,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,9507904,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
16594752,9530532,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
16594752,9621307,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16594752,10079731,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,10893103,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,14338439,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
16594752,17729410,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
16594752,20343986,chem,other,none,5.00,0.50,10,子图 MD 痛觉 内部化学连接
16594752,20443598,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
16594752,21220994,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17105977,8697453,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17105977,16490014,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17105977,16541149,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17105977,16594752,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17105977,18058644,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17105977,20343986,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17108278,17173922,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17165621,6692908,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17165621,8229118,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17165621,21220994,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17173922,17108278,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17326218,8826198,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17326218,9753418,chem,other,none,5.00,0.50,10,子图 MD 痛觉 内部化学连接
17326218,10198121,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17326218,16356967,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17360254,1042538,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17360254,1690576,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,5762666,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,6692908,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17360254,7719118,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,8412625,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,8697453,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,8805777,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17360254,8821758,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,8970595,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,9202326,chem,other,none,5.00,0.50,9,子图 MD 痛觉 内部化学连接
17360254,9241349,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17360254,9530532,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,9621307,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,9720614,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,10893103,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,10982951,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,14338439,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17360254,16490014,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,16541149,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17360254,16594752,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,17108278,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17360254,17360254,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,17654624,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
17360254,17729088,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17360254,17729410,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,17729424,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17360254,18655517,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17425996,8826198,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17425996,9753418,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17425996,17326218,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17425996,17425996,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17425996,17756162,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17425996,17806341,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,2881070,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17654624,4128002,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,6692908,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,8412625,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,8697453,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,8805777,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,8821758,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17654624,8939384,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17654624,8970595,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17654624,9530532,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,9621307,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17654624,9637388,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17654624,10982951,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,12273754,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17654624,14338439,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,18058644,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17654624,18655517,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,18656202,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17654624,20343986,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729088,4680995,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729088,5750884,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17729088,7719118,chem,other,none,5.00,0.50,13,子图 MD 痛觉 内部化学连接
17729088,8229118,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17729088,8412625,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17729088,8805777,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729088,9202326,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17729088,9422291,chem,other,none,5.00,0.50,21,子图 MD 痛觉 内部化学连接
17729088,11037238,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
17729088,17165621,chem,other,none,5.00,0.50,9,子图 MD 痛觉 内部化学连接
17729088,20443420,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17729088,21220994,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17729410,5691934,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,10982951,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,14338439,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,16485518,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17729410,16490014,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,16594752,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17729410,17360254,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,17729424,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,20343986,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729410,21220994,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729424,5691934,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729424,9530532,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729424,14338439,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17729424,16594752,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
17729424,17729410,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17729424,20343986,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17777259,3862443,chem,other,none,5.00,0.50,11,子图 MD 痛觉 内部化学连接
17777259,5691934,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
17777259,5750884,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17777259,7719118,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
17777259,8697453,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17777259,9202326,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17777259,9422291,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17777259,16541149,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17777259,17777259,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17777259,20443420,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17777259,20730780,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17777259,21220994,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17806341,4680995,chem,other,none,5.00,0.50,15,子图 MD 痛觉 内部化学连接
17806341,5762666,chem,other,none,5.00,0.50,21,子图 MD 痛觉 内部化学连接
17806341,5769582,chem,other,none,5.00,0.50,12,子图 MD 痛觉 内部化学连接
17806341,7719118,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17806341,9640873,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17806341,9753418,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17806341,11037238,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17806341,16541149,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17806341,17105977,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
17806341,17425996,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17806341,17729088,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17806341,17756162,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17806341,17777259,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
17806341,18655517,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17854345,11003551,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
17854345,11361875,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
17854345,13743125,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
17854345,16561284,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
17854345,17854345,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
17913199,14077615,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18058644,5769582,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18058644,8412625,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18058644,8939384,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
18655517,3862443,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
18655517,5691934,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
18655517,5750884,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18655517,8229118,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18655517,8939384,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
18655517,9530532,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18655517,17729088,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18655517,18058644,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18655517,18655517,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18655517,18656202,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
18655517,20343986,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18656202,3862443,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
18656202,5691934,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
18656202,6692908,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
18656202,7719118,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
18656202,8939384,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
18656202,9161929,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
18656202,10982951,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18656202,18058644,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
18656202,18655517,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
18656202,20443420,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,1690576,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
20343986,2619565,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,4664256,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,5691934,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,5750884,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,6633635,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
20343986,10893103,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
20343986,10982951,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
20343986,11037238,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,11263687,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
20343986,11291653,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,12325227,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
20343986,14338439,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
20343986,16490014,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
20343986,16594752,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,17165621,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
20343986,17360254,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,17729088,chem,other,none,5.00,0.50,3,子图 MD 痛觉 内部化学连接
20343986,17729410,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,17729424,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20343986,20730780,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20343986,21220994,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443420,5750884,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20443420,6633635,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443420,8229118,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20443420,9202326,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20443420,9422291,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443420,10893103,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443420,11037238,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
20443420,20730780,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,4393350,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,6723364,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
20443598,8970595,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,9530532,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,10319019,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,13743125,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20443598,16356967,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
20443598,16541149,chem,other,none,5.00,0.50,10,子图 MD 痛觉 内部化学连接
20443598,17108278,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
20443598,17777259,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20730780,9202326,chem,other,none,5.00,0.50,8,子图 MD 痛觉 内部化学连接
20730780,9422291,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20730780,11291653,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20730780,18656202,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
20730780,20443420,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21220994,5750884,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21220994,8229118,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
21220994,9422291,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21220994,16594752,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21220994,18655517,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21220994,20343986,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
21250110,4555763,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
21250110,4680995,chem,other,none,5.00,0.50,1,子图 MD 痛觉 内部化学连接
21250110,7719118,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
21250110,8826198,chem,other,none,5.00,0.50,5,子图 MD 痛觉 内部化学连接
21250110,8970595,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
21250110,9637388,chem,other,none,5.00,0.50,19,子图 MD 痛觉 内部化学连接
21250110,9753418,chem,other,none,5.00,0.50,7,子图 MD 痛觉 内部化学连接
21250110,11361875,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
21250110,17326218,chem,other,none,5.00,0.50,14,子图 MD 痛觉 内部化学连接
21250110,17425996,chem,other,none,5.00,0.50,17,子图 MD 痛觉 内部化学连接
21250110,17777259,chem,other,none,5.00,0.50,4,子图 MD 痛觉 内部化学连接
21250110,17806341,chem,other,none,5.00,0.50,2,子图 MD 痛觉 内部化学连接
21250110,18655517,chem,other,none,5.00,0.50,6,子图 MD 痛觉 内部化学连接
